Sent,Recv
233,122
233,122
233,122
233,122
233,64
233,122
233,122
233,122
218,122
189,122
162,122
134,122
114,122
91,122
78,122
67,0
56,35
50,35
48,35
41,0
49,21
51,0
56,26
63,26
67,0
70,35
78,35
83,0
88,43
92,43
98,0
96,0
101,50
105,50
101,50
106,0
105,0
106,0
106,56
108,0
112,0
106,59
107,59
107,0
113,0
109,59
110,59
109,0
108,56
110,56
116,56
114,61
110,61
113,61
111,61
109,61
115,61
116,61
116,61
114,61
115,61
117,61
117,61
116,0
115,61
119,61
121,61
117,61
122,61
122,61
124,61
125,64
123,66
122,66
125,66
129,66
127,66
128,66
127,66
135,66
134,66
135,66
137,71
137,72
137,72
139,64
139,73
147,73
144,73
143,64
146,75
145,75
151,64
148,79
152,78
154,78
155,64
155,81
156,81
158,81
158,81
159,81
164,81
162,64
162,85
164,85
168,64
168,88
169,64
168,64
171,88
169,64
171,88
174,88
174,64
171,91
172,91
174,91
178,64
171,64
176,90
172,90
174,90
174,64
174,92
174,92
175,92
173,92
171,92
175,92
174,92
174,64
169,92
172,64
171,90
167,90
168,90
167,90
170,90
169,90
161,90
168,64
160,64
163,64
162,86
156,64
158,81
156,81
156,81
154,81
154,64
151,81
149,81
150,81
148,81
147,81
143,81
141,81
140,81
139,73
140,64
139,73
136,73
138,64
136,64
133,64
130,64
134,68
129,68
129,64
127,64
125,67
123,67
126,67
122,64
129,64
120,64
119,63
122,63
123,64
119,64
120,64
115,63
116,63
115,0
113,60
116,0
111,60
113,60
114,0
113,60
115,60
114,60
115,0
114,0
115,60
112,60
113,60
113,0
112,59
111,59
111,0
110,58
112,58
111,58
110,58
109,58
108,58
112,58
111,58
109,58
112,58
109,58
108,58
112,58
109,58
109,58
110,58
112,58
110,58
108,0
111,56
109,0
114,57
110,57
106,57
111,57
114,57
113,57
114,57
108,0
112,56
109,59
110,59
108,59
109,59
109,59
112,57
112,0
111,0
108,58
110,58
109,58
112,58
113,58
112,58
109,0
105,57
107,0
113,56
110,0
109,57
114,0
113,0
111,59
110,59
110,59
111,59
114,59
111,59
112,59
113,59
108,0
112,0
110,59
106,59
107,59
109,0
112,0
111,0
111,58
115,58
108,58
111,58
111,58
110,58
111,58
108,0
114,0
110,0
115,0
111,60
113,60
111,60
111,58
110,58
111,0
112,58
110,58
111,58
110,58
116,58
111,0
114,58
111,58
112,0
109,59
111,0
112,58
115,58
112,58
114,58
113,58
115,58
111,58
116,58
111,0
110,58
109,58
116,58
113,0
111,0
114,58
113,0
116,59
109,0
111,0
111,0
108,58
114,58
111,58
113,0
117,60
111,0
111,58
112,58
114,58
111,58
111,0
114,58
113,0
108,59
110,59
115,59
113,59
111,59
112,0
112,59
114,59
110,59
111,59
113,0
112,59
114,0
110,60
113,0
115,0
114,60
113,60
112,60
111,0
113,58
115,58
113,58
111,58
112,0
113,0
112,59
114,59
114,0
115,60
116,60
115,61
111,61
112,61
113,61
113,0
111,0
113,0
113,59
113,59
114,0
117,0
115,62
120,62
116,0
115,0
116,60
118,60
118,60
122,60
117,60
122,60
121,60
119,63
124,63
126,63
123,66
126,66
124,66
126,66
131,66
130,66
129,66
133,64
132,64
133,69
136,69
133,69
135,69
137,69
139,69
139,69
136,69
139,69
135,64
139,71
133,73
137,73
133,73
137,73
133,73
129,73
129,73
130,73
130,73
126,73
126,73
126,73
124,73
120,73
120,32
121,63
122,64
122,64
120,64
119,64
119,64
116,0
116,61
115,61
114,61
117,0
116,61
117,0
116,61
116,61
116,61
115,61
116,61
114,61
116,61
116,61
114,61
115,0
114,60
114,0
113,0
117,59
117,0
116,61
119,61
115,0
121,60
115,60
116,60
114,0
116,60
117,0
115,62
119,62
116,0
116,61
114,0
116,0
115,60
114,60
114,60
121,60
115,60
113,0
114,59
115,59
117,59
117,61
117,61
114,61
116,0
113,60
113,60
112,59
110,59
113,0
111,59
109,59
106,59
105,59
99,59
105,59
106,59
113,59
122,64
133,64
150,70
174,70
201,64
228,105
233,105
233,105
233,105
233,64
233,122
233,122
233,122
233,122
233,122
233,122
233,122
224,122
197,122
172,122
144,64
121,76
104,63
86,63
76,63
66,39
59,0
57,31
57,30
60,30
60,30
66,0
71,0
78,0
80,41
90,0
94,47
95,47
104,0
109,55
110,55
113,0
113,60
111,0
112,58
117,0
116,61
116,61
118,61
119,61
116,61
118,61
122,61
117,61
121,61
119,63
121,63
122,63
122,63
122,63
119,63
123,64
120,64
123,64
123,64
124,64
124,64
122,65
122,64
127,64
126,64
128,64
127,64
125,67
130,65
128,65
130,67
129,67
134,67
130,67
132,67
134,69
133,64
137,70
140,64
137,73
140,73
135,73
141,73
142,73
142,73
147,73
146,73
147,64
148,77
146,77
149,64
155,78
150,78
154,64
156,81
162,64
161,84
160,84
165,84
162,64
167,85
164,85
170,86
168,86
168,64
171,88
173,88
173,88
176,88
175,88
178,64
179,94
179,94
179,94
181,94
182,64
186,64
184,97
185,64
190,97
185,64
185,64
186,97
183,64
184,96
184,96
186,96
185,64
185,97
187,97
186,97
183,64
182,96
185,96
184,96
178,96
180,96
180,96
181,64
180,64
178,95
177,64
175,93
173,93
172,64
172,90
171,64
166,64
167,87
167,64
165,88
164,64
164,86
159,86
157,64
158,82
159,64
159,83
156,83
151,83
152,64
151,64
150,64
149,79
145,79
146,79
145,79
145,79
141,79
140,64
135,73
138,73
137,64
135,71
136,71
135,71
130,64
134,68
131,68
132,68
128,68
130,64
129,68
129,67
128,64
127,67
124,67
123,67
124,67
125,65
123,65
125,64
123,65
122,64
122,64
123,64
123,64
126,64
120,0
121,63
122,64
121,0
120,63
118,0
119,0
118,0
117,0
118,0
118,0
121,0
121,0
118,63
119,63
116,62
118,62
120,62
121,63
118,63
121,63
116,63
116,0
120,61
122,61
120,61
118,61
114,61
115,61
119,61
118,61
116,61
119,0
119,62
120,0
119,63
121,63
118,0
118,0
120,62
116,62
124,62
119,0
119,63
119,62
122,64
120,64
115,64
121,64
118,63
118,0
116,62
119,62
117,62
118,61
118,61
122,61
122,61
118,0
118,0
118,0
120,62
118,62
117,0
120,0
117,63
118,63
115,63
120,63
122,63
120,0
121,63
117,0
119,61
116,0
118,61
120,0
118,63
115,0
116,60
115,60
119,60
122,62
121,62
114,0
121,60
120,63
115,63
118,60
120,60
119,60
116,32
119,61
114,61
118,0
120,62
118,63
117,0
120,61
120,61
121,63
120,63
120,63
119,0
118,62
118,62
