Sent,Recv
119,11
116,64
119,102
120,102
118,102
117,102
119,102
117,204
119,204
114,204
117,64
114,0
115,62
120,62
119,62
116,62
115,62
112,64
116,113
122,128
118,128
116,0
118,64
114,109
117,109
118,109
117,109
119,128
118,133
119,128
116,152
119,64
120,118
115,118
116,64
120,115
117,115
120,115
116,64
120,115
117,64
118,64
120,64
116,120
115,120
116,120
118,64
114,64
118,113
116,113
119,64
112,118
116,118
114,118
115,64
117,114
117,114
117,114
117,64
117,64
115,117
118,117
118,117
118,0
118,21
118,21
121,21
117,0
117,35
116,35
115,35
115,35
116,35
118,35
119,35
119,35
117,35
121,35
121,35
120,35
120,35
123,0
123,16
120,16
124,16
125,128
124,128
127,184
125,184
131,184
132,184
130,184
133,184
128,184
132,184
135,184
134,184
138,192
141,239
136,239
137,239
139,239
142,239
137,128
140,151
142,151
135,151
136,151
137,128
136,179
137,179
135,179
130,179
134,179
131,128
133,163
128,163
127,64
128,111
128,111
126,111
121,64
124,120
120,64
122,120
118,120
121,120
118,120
116,64
120,115
118,64
116,118
120,118
116,118
117,64
117,116
